"","chromosome_name","start_position","end_position","hgnc_symbol"
"4227","2",200853009,200864691,"CLK1"
"4228","4",10486395,10684768,"CLNK"
"4229","4",55427903,55546909,"CLOCK"
"4230","3",150926163,150972727,"CLRN1"
"4231","4",17515165,17527104,"CLRN2"
"4232","3",139935185,140577397,"CLSTN2"
"4233","3",75629993,75634057,"CLUHP10"
"4234","3",28241584,28325142,"CMC1"
"4235","CHR_HSCHR2_6_CTG7_2",206175316,206218047,"CMKLR2"
"4236","2",206175316,206218047,"CMKLR2"
"4237","3",99817837,100181732,"CMSS1"
"4238","3",32481312,32502852,"CMTM6"
"4239","3",32391698,32483067,"CMTM7"
"4240","3",32238679,32370321,"CMTM8"
"4241","3",129167827,129183922,"CNBP"
"4242","4",47935977,48016681,"CNGA1"
"4243","3",31181751,31182650,"CNN2P6"
"4244","3",32685145,32773875,"CNOT10"
"4245","2",101252886,101270316,"CNOT11"
"4246","4",77713387,77819615,"CNOT6L"
"4247","2",218568580,218597080,"CNOT9"
"4248","2",219171897,219178106,"CNPPD1"
"4249","3",74262568,74614659,"CNTN3"
"4250","3",2098813,3057959,"CNTN4"
"4251","3",1092658,1404217,"CNTN6"
"4252","2",124025287,124921219,"CNTNAP5"
"4253","2",164653624,164843679,"COBLL1"
"4254","4",108808725,109302752,"COL25A1"
"4255","2",188974373,189012746,"COL3A1"
"4256","2",227164624,227314792,"COL4A3"
"4257","2",227002714,227164453,"COL4A4"
"4258","2",189031898,189225312,"COL5A2"
"4259","2",237324003,237414328,"COL6A3"
"4260","3",15151833,15180961,"COL6A4P1"
"4261","3",15165275,15205959,"COL6A4P1"
"4262","3",130345516,130484846,"COL6A5"
"4263","3",130517177,130677044,"COL6A6"
"4264","3",48564073,48595329,"COL7A1"
"4265","3",99638475,99799226,"COL8A1"
"4266","3",15450133,15521751,"COLQ"
"4267","3",149738472,149752495,"COMMD2"
"4268","4",47450787,47463702,"COMMD8"
"4269","3",139353946,139389736,"COPB2"
"4270","3",129249606,129277773,"COPG1"
"4271","4",83034447,83075818,"COPS4"
"4272","2",231781671,231809254,"COPS7B"
"4273","2",237085882,237100474,"COPS8"
"4274","2",240126563,240136807,"COPS9"
"4275","2",197453493,197475310,"COQ10B"
"4276","4",83261536,83284914,"COQ2"
"4277","4",47593999,47838106,"CORIN"
"4278","3",119654513,119677454,"COX17"
"4279","4",73052362,73069755,"COX18"
"4280","3",49758483,49758656,"COX6CP14"
"4281","4",46734827,46909245,"COX7B2"
"4282","3",149162410,149221829,"CP"
"4283","3",148865296,148897203,"CPA3"
"4284","3",148791102,148860187,"CPB1"
"4285","4",15002481,15070153,"CPEB2"
"4286","4",784957,826129,"CPLX1"
"4287","3",194339768,194351328,"CPN2"
"4288","3",131533555,132285410,"CPNE4"
"4289","3",9703826,9729908,"CPNE9"
"4290","2",206939518,206969474,"CPO"
"4291","3",98579446,98593648,"CPOX"
"4292","2",210477682,210679107,"CPS1"
"4293","4",8592660,8619759,"CPZ"
"4294","4",56049098,56330609,"CRACD"
"4295","3",1394173,1394448,"CRB3P1"
"4296","3",3144628,3179727,"CRBN"
"4297","2",207529737,207605988,"CREB1"
"4298","2",101345550,101387503,"CREG2"
"4299","3",9933793,9945413,"CRELD1"
"4300","3",12673699,12673883,"CRIP1P1"
"4301","4",5748084,5893086,"CRMP1"
"4302","2",240906330,240993311,"CROCC2"
"4303","3",33114014,33147773,"CRTAP"
"4304","2",218990189,218993422,"CRYBA2"
"4305","3",97822011,97944984,"CRYBG3"
"4306","2",208160740,208163589,"CRYGA"
"4307","2",208142573,208146158,"CRYGB"
"4308","CHR_HSCHR2_8_CTG7_2",208134278,208135969,"CRYGC"
"4309","2",208128137,208129828,"CRYGC"
"4310","CHR_HSCHR2_8_CTG7_2",208127748,208130665,"CRYGD"
"4311","2",208121607,208124524,"CRYGD"
"4312","CHR_HSCHR2_8_CTG7_2",208114374,208118652,"CRYGEP"
"4313","2",208108233,208112511,"CRYGEP"
"4314","3",186538441,186546702,"CRYGS"
"4315","4",69931068,69946574,"CSN1S1"
"4316","CHR_HSCHR4_9_CTG12",70067389,70085270,"CSN1S2AP"
"4317","4",70067386,70085290,"CSN1S2AP"
"4318","CHR_HSCHR4_9_CTG12",69955256,69961007,"CSN2"
"4319","4",69955256,69965728,"CSN2"
"4320","4",70238382,70251474,"CSN3"
"4321","3",88338416,88467594,"CSNKA2IP"
"4322","3",107327830,107329197,"CSP2"
"4323","3",47562238,47580792,"CSPG5"
"4324","3",39141855,39154562,"CSRNP1"
"4325","2",165469647,165689407,"CSRNP3"
"4326","3",122325248,122341969,"CSTA"
"4327","2",222318275,222321512,"CT75"
"4328","2",222318471,222352989,"CT75"
"4329","2",167713663,167716065,"CTAGE14P"
"4330","4",1211445,1250333,"CTBP1"
"4331","2",218398256,218405941,"CTDSP1"
"4332","3",37861880,37984469,"CTDSPL"
"4333","2",203853888,203873965,"CTLA4"
"4334","3",41194741,41260096,"CTNNB1"
"4335","2",224470150,224585397,"CUL3"
"4336","2",179944876,180007297,"CWC22"
"4337","4",48986275,49062081,"CWH43"
"4338","3",39263495,39281735,"CX3CR1"
"4339","4",73869393,73871308,"CXCL1"
"4340","4",76021118,76023497,"CXCL10"
"4341","4",76033682,76041415,"CXCL11"
"4342","4",77511753,77611834,"CXCL13"
"4343","4",74097040,74099196,"CXCL2"
"4344","4",74036589,74038807,"CXCL3"
"4345","4",73995642,73998677,"CXCL5"
"4346","4",73836640,73849064,"CXCL6"
"4347","4",73740519,73743716,"CXCL8"
"4348","4",76001275,76007509,"CXCL9"
"4349","2",218162841,218166962,"CXCR1"
"4350","2",218125289,218137251,"CXCR2"
"4351","2",136114349,136119177,"CXCR4"
"4352","3",45940933,45948351,"CXCR6"
"4353","4",104468308,104494901,"CXXC4"
"4354","3",50350845,50358460,"CYB561D2"
"4355","2",171522247,171558129,"CYBRD1"
"4356","2",178092503,178104470,"CYCTP"
"4357","2",203238977,203306026,"CYP20A1"
"4358","2",218781749,218815293,"CYP27A1"
"4359","2",127183832,127220313,"CYP27C1"
"4360","3",183895900,183910936,"CYP2AB1P"
"4361","2",164321933,164322223,"CYP2C56P"
"4362","4",107931549,107953461,"CYP2U1"
"4363","2",130048426,130049440,"CYP4F27P"
"4364","2",130681229,130681955,"CYP4F30P"
"4365","2",130680050,130685863,"CYP4F30P"
"4366","2",130439285,130440296,"CYP4F62P"
"4367","3",42856005,42875898,"CYP8B1"
"4368","2",157414619,157488961,"CYTIP"
"4369","4",5014586,5019458,"CYTL1"
"4370","2",241734602,241768816,"D2HGDH"
"4371","3",49468713,49535618,"DAG1"
"4372","3",49015488,49022293,"DALRD3"
"4373","4",52712325,52723623,"DANCR"
"4374","2",158795317,158862781,"DAPL1"
"4375","4",99816827,99870190,"DAPP1"
"4376","2",135905881,135986100,"DARS1"
"4377","2",227871054,227924344,"DAW1"
"4378","3",16586792,16670306,"DAZL"
"4379","2",111558413,111559937,"DBF4P2"
"4380","2",119366924,119372550,"DBI"
"4381","3",138160988,138174949,"DBR1"
"4382","3",51395867,51500015,"DCAF1"
"4383","4",17800655,17810758,"DCAF16"
"4384","2",171434217,171485052,"DCAF17"
"4385","4",41981756,41986465,"DCAF4L1"
"4386","3",98795941,98901695,"DCBLD2"
"4387","4",70992538,71030914,"DCK"
"4388","3",36712421,36764553,"DCLK3"
"4389","3",53283429,53347586,"DCP1A"
"4390","3",182938074,182985953,"DCUN1D1"
"4391","4",51843000,51916837,"DCUN1D4"
"4392","4",100185870,100190782,"DDIT4L"
"4393","3",38515448,38515830,"DDTP1"
"4394","2",117814691,117832377,"DDX18"
"4395","4",9399204,9403565,"DEFB108F"
"4396","4",9422313,9429702,"DEFB130D"
"4397","4",9444414,9450666,"DEFB131A"
"4398","3",57625454,57693077,"DENND6A"
"4399","2",219418377,219426735,"DES"
"4400","CHR_HG2232_PATCH",233354507,233472104,"DGKD"
"4401","2",233354494,233472104,"DGKD"
"4402","3",186105668,186362234,"DGKG"
"4403","4",958887,986895,"DGKQ"
"4404","3",94047836,94063389,"DHFR2"
"4405","2",169064789,169096167,"DHRS9"
"4406","4",24517441,24584554,"DHX15"
"4407","3",47802909,47850195,"DHX30"
"4408","CHR_HSCHR3_2_CTG2_1",154275723,154284039,"DHX36"
"4409","3",154272546,154324487,"DHX36"
"4410","3",109701456,109702218,"DIMT1P1"
"4411","3",143971823,144048719,"DIPK2A"
"4412","2",231961245,232344350,"DIS3L2"
"4413","2",232442034,232447418,"DIS3L2P1"
"4414","4",106921802,107283806,"DKK2"
"4415","3",38039205,38124025,"DLEC1"
"4416","3",38325237,38329070,"DLEC1P1"
"4417","3",197042560,197299330,"DLG1"
"4418","2",172084740,172089677,"DLX1"
"4419","2",172099438,172102900,"DLX2"
"4420","4",87650280,87664361,"DMP1"
"4421","3",52316319,52400492,"DNAH1"
"4422","3",57293699,57544344,"DNAH12"
"4423","2",195737703,196068837,"DNAH7"
"4424","2",153761450,153762646,"DNAJA1P2"
"4425","3",186567403,186585800,"DNAJB11"
"4426","4",99896248,99946618,"DNAJB14"
"4427","2",219279342,219286898,"DNAJB2"
"4428","2",233742750,233744015,"DNAJB3"
"4429","3",125344085,125344797,"DNAJB6P7"
"4430","3",128462437,128466968,"DNAJB8"
"4431","2",182716255,182794464,"DNAJC10"
"4432","3",132417502,132539032,"DNAJC13"
"4433","3",180983697,180989774,"DNAJC19"
"4434","3",2985231,2985575,"DNAJC19P4"
"4435","3",58192257,58214697,"DNASE1L3"
"4436","2",229357629,229714555,"DNER"
"4437","2",219372043,219400022,"DNPEP"
"4438","2",224765090,225042468,"DOCK10"
"4439","3",50674927,51384198,"DOCK3"
"4440","4",3463306,3501473,"DOK7"
"4441","3",16257061,16264969,"DPH3"
"4442","2",114442299,115845780,"DPP10"
"4443","2",161992245,162074394,"DPP4"
"4444","3",109293788,109316517,"DPPA2"
"4445","3",109326144,109337546,"DPPA4"
"4446","3",114127580,114199407,"DRD3"
"4447","4",9781634,9784009,"DRD5"
"4448","4",87608529,87616873,"DSPP"
"4449","3",39214199,39214672,"DSTNP4"
"4450","4",36281616,36347511,"DTHD1"
"4451","3",122564338,122575203,"DTX3L"
"4452","2",241675747,241686944,"DTYMK"
"4453","3",107220744,107348464,"DUBR"
"4454","3",100221268,100223858,"DUSP12P1"
"4455","2",183078559,183100008,"DUSP19"
"4456","2",240560054,240565256,"DUSP28"
"4457","3",52048919,52056571,"DUSP7"
"4458","4",51865050,51865535,"DUTP7"
"4459","3",75668931,75670185,"DUX4L26"
"4460","3",184155377,184173614,"DVL3"
"4461","2",171687409,171750158,"DYNC1I2"
"4462","3",32525974,32570858,"DYNC1LI1"
"4463","4",100041841,100042104,"DYNLL1P6"
"4464","3",196291219,196318299,"DYNLT2B"
"4465","2",206651621,206721570,"DYTN"
"4466","3",138061990,138115818,"DZIP1L"
"4467","3",108589705,108694840,"DZIP3"
"4468","3",15427598,15450635,"EAF1"
"4469","3",121835183,121886526,"EAF2"
"4470","3",73061659,73063337,"EBLN2"
"4471","3",184276011,184293031,"ECE2"
"4472","2",232479827,232487834,"ECEL1"
"4473","2",232386701,232387457,"ECEL1P2"
"4474","2",232385750,232387044,"ECEL1P2"
"4475","4",12639086,12641009,"ECM1P2"
"4476","2",106063246,106078155,"ECRG4"
"4477","3",172750682,172821474,"ECT2"
"4478","2",108894471,108989372,"EDAR"
"4479","3",5187646,5219958,"EDEM1"
"4480","4",29748757,29750100,"EEF1A1P21"
"4481","3",193578812,193593090,"EEF1A1P23"
"4482","3",39358545,39359922,"EEF1A1P24"
"4483","3",138825063,138826329,"EEF1A1P25"
"4484","3",184026369,184027756,"EEF1A1P8"
"4485","3",184249672,184258759,"EEF1AKMT4"
"4486","CHR_HSCHR2_6_CTG7_2",206159585,206162928,"EEF1B2"
"4487","2",206159585,206162928,"EEF1B2"
"4488","2",232729523,232730198,"EEF1B2P7"
"4489","3",175059361,175060031,"EEF1B2P8"
"4490","3",40596207,40597494,"EEF1GP3"
"4491","3",161324913,161326219,"EEF1GP4"
"4492","CHR_HSCHR3_9_CTG2_1",128160388,128415576,"EEFSEC"
"4493","3",128153481,128408646,"EEFSEC"
"4494","3",129401321,129428651,"EFCAB12"
"4495","3",129001304,129040742,"EFCC1"
"4496","3",19879472,19947025,"EFHB"
"4497","2",232606057,232682776,"EFHD1"
"4498","4",65142703,65145763,"EFL1P2"
"4499","4",109912883,110013766,"EGF"
"4500","3",4749192,4751590,"EGOT"
"4501","3",185190624,185281990,"EHHADH"
"4502","3",176068042,176068908,"EI24P1"
"4503","3",40309707,40312424,"EIF1B"
"4504","3",150546678,150586016,"EIF2A"
"4505","3",184135038,184146127,"EIF2B5"
"4506","2",162088259,162090072,"EIF3EP2"
"4507","3",24555834,24556459,"EIF3KP2"
"4508","4",116043407,116044045,"EIF3KP3"
"4509","3",186783205,186789897,"EIF4A2"
"4510","3",42340588,42342367,"EIF4BP4"
"4511","3",122660613,122662438,"EIF4BP8"
"4512","4",98879276,98929133,"EIF4E"
"4513","2",232550659,232583644,"EIF4E2"
"4514","3",71675414,71754773,"EIF4E3"
"4515","3",184314495,184335358,"EIF4G1"
"4516","3",170888418,170908644,"EIF5A2"
"4517","2",99337371,99401326,"EIF5B"
"4518","2",123695302,123697396,"ELOAP1"
"4519","4",110045846,110199199,"ELOVL6"
"4520","3",47495640,47513712,"ELP6"
"4521","3",9962682,10011202,"EMC3"
"4522","4",100395341,100880126,"EMCN"
"4523","2",118842171,118847648,"EN1"
"4524","4",70628744,70646824,"ENAM"
"4525","3",124862094,124863317,"ENO1P3"
"4526","4",82430590,82461177,"ENOPH1"
"4527","4",110365733,110565285,"ENPEP"
"4528","4",9079023,9141608,"ENPP7P10"
"4529","4",9677308,9677934,"ENPP7P11"
"4530","CHR_HSCHR3_5_CTG1",75457054,75501487,"ENPP7P2"
"4531","3",75446769,75491202,"ENPP7P2"
"4532","3",130167790,130168030,"ENPP7P3"
"4533","3",125848223,125909372,"ENPP7P4"
"4534","4",3967034,3967660,"ENPP7P9"
"4535","3",40387184,40428744,"ENTPD3"
"4536","3",68975217,69013684,"EOGT"
"4537","3",27715949,27722711,"EOMES"
"4538","2",120013077,120179119,"EPB41L5"
"4539","2",148644440,148787569,"EPC2"
"4540","4",74308470,74316789,"EPGN"
"4541","3",89107621,89482134,"EPHA3"
"4542","2",221418027,221574202,"EPHA4"
"4543","4",65319563,65670495,"EPHA5"
"4544","3",96814581,97761532,"EPHA6"
"4545","3",134795260,135260467,"EPHB1"
"4546","3",184561785,184582408,"EPHB3"
"4547","3",36985043,36993131,"EPM2AIP1"
"4548","2",211375717,212538841,"ERBB4"
"4549","3",55508311,56469095,"ERC2"
"4550","2",127257290,127294166,"ERCC3"
"4551","4",74365145,74388749,"EREG"
"4552","2",238158970,238168900,"ERFE"
"4553","2",170766878,170798977,"ERICH2"
"4554","3",150659885,150703971,"ERICH6"
"4555","2",157318631,157327713,"ERMN"
"4556","2",238100340,238133287,"ESPNL"
"4557","3",54632122,54639857,"ESRG"
"4558","3",138434586,138481686,"ESYT3"
"4559","4",108742048,108763054,"ETNPPL"
"4560","3",186046314,186110318,"ETV5"
"4561","4",5711201,5814305,"EVC"
"4562","4",5542772,5709548,"EVC2"
"4563","2",176077472,176083962,"EVX2"
"4564","4",55853648,55905086,"EXOC1"
"4565","4",55819790,55837489,"EXOC1L"
"4566","4",62816826,62818794,"EXOC5P1"
"4567","3",38496127,38542161,"EXOG"
"4568","3",44975241,45036066,"EXOSC7"
"4569","4",121801318,121817021,"EXOSC9"
"4570","4",119317250,119322138,"FABP2"
"4571","3",138608606,138633376,"FAIM"
"4572","3",58564117,58627610,"FAM107A"
"4573","4",38867677,38945739,"FAM114A1"
"4574","2",202634969,202769757,"FAM117B"
"4575","2",224378698,224402107,"FAM124B"
"4576","2",200973718,201071671,"FAM126B"
"4577","3",184335926,184348421,"FAM131A"
"4578","2",113577382,113578852,"FAM138B"
"4579","4",88725955,89111398,"FAM13A"
"4580","CHR_HSCHR3_9_CTG3",198148759,198166452,"FAM157A"
"4581","3",198180755,198190365,"FAM157A"
"4582","3",122384161,122412334,"FAM162A"
"4583","2",131047876,131093460,"FAM168B"
"4584","2",186694060,186765959,"FAM171B"
"4585","4",17629306,17781621,"FAM184B"
"4586","4",2536647,2732573,"FAM193A"
"4587","4",15681662,15690447,"FAM200B"
"4588","3",114231398,114233021,"FAM214BP1"
"4589","2",206642487,206649365,"FAM237A"
"4590","3",46612525,46626543,"FAM240A"
"4591","CHR_HSCHR2_3_CTG15",241893989,241902551,"FAM240C"
"4592","2",241893988,241902551,"FAM240C"
"4593","4",112145454,112195256,"FAM241A"
"4594","3",58633946,58666834,"FAM3D"
"4595","3",194685883,194689037,"FAM43A"
"4596","4",76214040,76283783,"FAM47E"
"4597","4",1617915,1684313,"FAM53A"
"4598","CHR_HSCHR3_5_CTG1",75431837,75445395,"FAM86DP"
"4599","3",75422961,75435110,"FAM86DP"
"4600","3",75413292,75435125,"FAM86DP"
"4601","4",3943274,3955419,"FAM86EP"
"4602","3",125916624,125928595,"FAM86JP"
"4603","3",125916609,125930056,"FAM86JP"
"4604","4",9153296,9165451,"FAM86KP"
"4605","4",9692495,9702954,"FAM86MP"
"4606","4",9170409,9176730,"FAM90A26"
"4607","3",10026370,10101932,"FANCD2"
"4608","3",10081317,10108255,"FANCD2OS"
"4609","3",11859674,11891172,"FANCD2P2"
"4610","2",162170684,162245151,"FAP"
"4611","2",241356285,241494841,"FARP2"
"4612","2",222566899,222656092,"FARSB"
"4613","2",169528508,169573875,"FASTKD1"
"4614","2",206765357,206796189,"FASTKD2"
"4615","4",125314918,125492932,"FAT4"
"4616","3",13549125,13638422,"FBLN2"
"4617","2",112138385,112188218,"FBLN7"
"4618","3",33277025,33403662,"FBXL2"
"4619","4",15604381,15681679,"FBXL5"
"4620","2",229922302,230013119,"FBXO36"
"4621","3",121593379,121630295,"FBXO40"
"4622","3",196568611,196589059,"FBXO45"
"4623","3",48372219,48401259,"FBXW12"
"4624","3",106848671,106849260,"FCF1P3"
"4625","4",70226124,70235252,"FDCSP"
"4626","3",186635969,186653141,"FETUB"
"4627","2",218981087,218985184,"FEV"
"4628","3",62369681,62374324,"FEZF2"
"4629","3",14810853,14934571,"FGD5"
"4630","3",13934255,13937477,"FGD5P1"
"4631","3",192139390,192767764,"FGF12"
"4632","4",122826708,122898236,"FGF2"
"4633","4",80266639,80336680,"FGF5"
"4634","4",15935577,15938740,"FGFBP1"
"4635","4",15960245,15969309,"FGFBP2"
"4636","4",1793293,1808872,"FGFR3"
"4637","4",1009936,1026898,"FGFRL1"
"4638","3",59747277,61251459,"FHIT"
"4639","2",105357712,105438513,"FHL2"
"4640","2",163593396,163736012,"FIGN"
"4641","3",99828811,100114513,"FILIP1L"
"4642","4",53377569,53464382,"FIP1L1"
"4643","2",178463664,178478600,"FKBP7"
"4644","2",201288271,201357398,"FLACC1"
"4645","3",58008398,58172251,"FLNB"
"4646","3",46142358,46143677,"FLT1P1"
"4647","3",180827977,180829850,"FLYWCH1P1"
"4648","2",152335174,152649826,"FMNL2"
"4649","2",215360440,215436073,"FN1"
"4650","3",172039578,172401669,"FNDC3B"
"4651","2",113498665,113501150,"FOXD4L1"
"4652","3",138944224,138947137,"FOXL2"
"4653","3",138947217,138953990,"FOXL2NB"
"4654","3",70954693,71583978,"FOXP1"
"4655","4",78057323,78544269,"FRAS1"
"4656","3",75664328,75667220,"FRG2C"
"4657","3",69168782,69542583,"FRMD4B"
"4658","4",48497357,48780322,"FRYL"
"4659","2",182833275,182866637,"FRZB"
"4660","2",185738804,185833290,"FSIP2"
"4661","3",120392293,120450993,"FSTL1"
"4662","2",199760544,199851192,"FTCDNL1"
"4663","4",68182292,68212470,"FTLP10"
"4664","3",180868141,180982753,"FXR1"
"4665","3",45917903,45995824,"FYCO1"
"4666","3",197737179,197787596,"FYTTD1"
"4667","2",207762598,207769906,"FZD5"
"4668","2",202033855,202038441,"FZD7"
"4669","2",135510546,135511943,"G3BP1P1"
"4670","4",75641849,75724589,"G3BP2"
"4671","CHR_HSCHR2_1_CTG7_2",168918229,168926984,"G6PC2"
"4672","2",168901291,168910000,"G6PC2"
"4673","4",46243548,46475230,"GABRA2"
"4674","4",46918900,46993581,"GABRA4"
"4675","4",46993723,47426447,"GABRB1"
"4676","4",46035769,46124054,"GABRG1"
"4677","3",97985102,98035315,"GABRR3"
"4678","2",107754112,107822129,"GACAT1"
"4679","2",170813213,170861151,"GAD1"
"4680","3",30726197,30894661,"GADL1"
"4681","4",849276,932373,"GAK"
"4682","CHR_HSCHR2_3_CTG15",241799063,241804208,"GAL3ST2"
"4683","2",241776822,241804287,"GAL3ST2"
"4684","2",153871922,154453979,"GALNT13"
"4685","3",16174680,16231992,"GALNT15"
"4686","2",165747588,165794659,"GALNT3"
"4687","2",157257705,157318491,"GALNT5"
"4688","3",115623510,115721490,"GAP43"
"4689","3",180212191,180213108,"GAPDHP36"
"4690","3",143503275,143504273,"GAPDHP47"
"4691","2",222503883,222504843,"GAPDHP49"
"4692","3",89047442,89048434,"GAPDHP50"
"4693","4",109815510,109824740,"GAR1"
"4694","3",42979087,43067898,"GASK1A"
"4695","3",128479427,128493201,"GATA2"
"4696","4",22692914,22819575,"GBA3"
"4697","3",81489703,81761645,"GBE1"
"4698","2",236165236,236168386,"GBX2"
"4699","4",71741696,71804041,"GC"
"4700","2",162318840,162371595,"GCA"
"4701","2",108449107,108509415,"GCC2"
"4702","2",162142882,162152404,"GCG"
"4703","3",190624595,190625169,"GCNT1P3"
"4704","CHR_HSCHR3_6_CTG2_1",112120839,112133270,"GCSAM"
"4705","3",112120839,112133270,"GCSAM"
"4706","2",230886474,230904693,"GCSIR"
"4707","4",112693459,112693792,"GET1P1"
"4708","3",158644527,158695581,"GFM1"
"4709","3",10285666,10292947,"GHRL"
"4710","3",10285754,10294903,"GHRLOS"
"4711","3",172443291,172448456,"GHSR"
"4712","2",232697299,232860605,"GIGYF2"
"4713","4",106357392,106368778,"GIMD1"
"4714","4",79406361,79408228,"GK2"
"4715","3",142157527,142225592,"GK5"
"4716","3",32996609,33097202,"GLB1"
"4717","2",219236598,219245478,"GLB1L"
"4718","2",120735623,120992653,"GLI2"
"4719","2",190880821,190965552,"GLS"
"4720","3",52694486,52706032,"GLT8D1"
"4721","2",194129354,194130266,"GLULP6"
"4722","3",52287089,52295257,"GLYCTK"
"4723","2",108367116,108367938,"GMCL1P2"
"4724","3",190852737,190892429,"GMNC"
"4725","2",219498865,219513898,"GMPPA"
"4726","3",49716844,49723973,"GMPPB"
"4727","3",155870650,155944020,"GMPS"
